x,y
5.141174982020315838e+02,-4.465122795525517496e+00
5.141255343706659460e+02,-4.464929506704076623e+00
5.141339038619710209e+02,-4.464902236265939628e+00
5.141424579453879460e+02,-4.464967056559777880e+00
5.141510478903578587e+02,-4.465050039934260973e+00
5.141595455449953533e+02,-4.465087487451106618e+00
5.141679455209322214e+02,-4.465076720274654853e+00
5.141762877623749546e+02,-4.465037592308814141e+00
5.141846122857399450e+02,-4.464989993349894881e+00
5.141929565747916513e+02,-4.464952554327735967e+00
5.142013289047756643e+02,-4.464929387941110051e+00
5.142097188170439495e+02,-4.464915295119867622e+00
5.142181155456370334e+02,-4.464904924042678580e+00
5.142265085779916944e+02,-4.464893048839978285e+00
5.142348937845951014e+02,-4.464877616351909495e+00
5.142432737433903185e+02,-4.464859907375116066e+00
5.142516513506486717e+02,-4.464841360932211956e+00
5.244904036969714980e+02,-4.442432215002439122e+00
5.345230614281358612e+02,-4.420262352769507963e+00
5.443510123871388942e+02,-4.398330865162455083e+00
5.539756444169787528e+02,-4.376636843110315311e+00
5.633983453606525700e+02,-4.355179377542127028e+00
5.726205030611581606e+02,-4.333957559386929503e+00
5.816435053614929984e+02,-4.312970479573757565e+00
5.904687401046547848e+02,-4.292217229031650483e+00
5.990975951336411072e+02,-4.271696898689643085e+00
6.075314582914495531e+02,-4.251408579476774641e+00
6.157717174210775966e+02,-4.231351362322080867e+00
6.238197603655230523e+02,-4.211524338154599256e+00
6.316769749677833943e+02,-4.191926597903368190e+00
6.393447490708560963e+02,-4.172557232497424273e+00
6.468244705177388596e+02,-4.153415332865802334e+00
6.541175271514293854e+02,-4.134499989937544306e+00
6.612253068149250339e+02,-4.115810294641683242e+00
6.681491973512236200e+02,-4.097345337907259299e+00
6.748905866033227312e+02,-4.079104210663307306e+00
6.814508624142196140e+02,-4.061086003838864755e+00
6.878314126269121971e+02,-4.043289808362970916e+00
6.940336250843980679e+02,-4.025714715164660618e+00
7.000588876296748140e+02,-4.008359815172973128e+00
7.059085881057399092e+02,-3.991224199316945054e+00
7.115841143555909412e+02,-3.974306958525610778e+00
7.170868542222258384e+02,-3.957607183728012235e+00
7.224181955486417337e+02,-3.941123965853183808e+00
7.275795261778363283e+02,-3.924856395830162992e+00
7.325722339528074372e+02,-3.908803564587987278e+00
7.373977067165521930e+02,-3.892964563055693716e+00
7.420573323120688656e+02,-3.877338482162319355e+00
7.465524985823545876e+02,-3.861924412836902132e+00
7.508845933704070603e+02,-3.846721446008478651e+00
7.550550045192239850e+02,-3.831728672606086850e+00
7.590651198718027217e+02,-3.816945183558762889e+00
7.629163272711409718e+02,-3.802370069795544261e+00
7.666100145602363227e+02,-3.788002422245468903e+00
7.701475695820863621e+02,-3.773841331837572532e+00
7.735303801796887910e+02,-3.759885889500893974e+00
7.767598341960411972e+02,-3.746135186164469388e+00
7.798373194741409407e+02,-3.732588312757337157e+00
7.827642238569858364e+02,-3.719244360208532552e+00
7.855419351875733582e+02,-3.706102419447095286e+00
7.881718413089012074e+02,-3.693161581402060190e+00
7.906553300639669715e+02,-3.680420937002466086e+00
7.929937892957682379e+02,-3.667879577177349582e+00
7.951886068473024807e+02,-3.655536592855747280e+00
7.972411705615671735e+02,-3.643391074966696674e+00
7.991528682815603588e+02,-3.631442114439236590e+00
8.009250878502793967e+02,-3.619688802202401412e+00
8.025592171107217609e+02,-3.608130229185232629e+00
8.040566439058852666e+02,-3.596765486316762406e+00
8.054187560787672737e+02,-3.585593664526030899e+00
8.066469414723655973e+02,-3.574613854742074270e+00
8.077425879296775975e+02,-3.563825147893930456e+00
8.087070832937009754e+02,-3.553226634910636950e+00
8.095418154074334325e+02,-3.542817406721229023e+00
8.102481721138724424e+02,-3.532596554254746390e+00
8.108275412560157065e+02,-3.522563168440224768e+00
8.112813106768608122e+02,-3.512716340206702093e+00
8.116108682194050061e+02,-3.503055160483214525e+00
8.118176017266463305e+02,-3.493578720198800003e+00
8.119028990415821454e+02,-3.484286110282496018e+00
8.118681480072101522e+02,-3.475176421663339177e+00
8.117147364665277109e+02,-3.466248745270366971e+00
8.114440522625328640e+02,-3.457502172032616894e+00
8.110574832382227441e+02,-3.448935792879125550e+00
8.105564172365952800e+02,-3.440548698738930433e+00
8.099422421006480590e+02,-3.432339980541069480e+00
8.092163456733783278e+02,-3.424308729214578406e+00
8.083801157977841285e+02,-3.416454035688494706e+00
8.074349403168623667e+02,-3.408774990891856760e+00
8.063822070736114256e+02,-3.401270685753700285e+00
8.052233039110283244e+02,-3.393940211203064550e+00
8.039596186721113327e+02,-3.386782658168984383e+00
8.025925391998572422e+02,-3.379797117580499055e+00
8.011234533372642090e+02,-3.372982680366644281e+00
7.995537489273294796e+02,-3.366338437456457555e+00
7.978848138130508687e+02,-3.359863479778976814e+00
7.961180358374258503e+02,-3.353556898263239106e+00
7.942548028434521257e+02,-3.347417783838281036e+00
7.922965026741270549e+02,-3.341445227433139653e+00
7.902445231724486803e+02,-3.335638319976853783e+00
7.881002521814140209e+02,-3.329996152398458698e+00
7.858650775440211191e+02,-3.324517815626993222e+00
7.835403871032674488e+02,-3.319202400591492630e+00
7.811275687021505973e+02,-3.314048998220995745e+00
7.786280101836681524e+02,-3.309056699444539174e+00
7.760430993908173605e+02,-3.304224595191160407e+00
7.733742241665964912e+02,-3.299551776389896496e+00
7.706227723540027910e+02,-3.295037333969784488e+00
7.677901317960336200e+02,-3.290680358859861432e+00
7.648776903356869070e+02,-3.286479941989164821e+00
7.618868358159603531e+02,-3.282435174286733037e+00
7.588189560798510911e+02,-3.278545146681600908e+00
7.556754389703570496e+02,-3.274808950102806815e+00
7.524576723304757024e+02,-3.271225675479388251e+00
7.491670440032047509e+02,-3.267794413740383153e+00
7.458049418315415551e+02,-3.264514255814827237e+00
7.423727536584840436e+02,-3.261384292631757997e+00
7.388718673270294630e+02,-3.258403615120212926e+00
7.353036706801758555e+02,-3.255571314209229961e+00
7.316695515609202403e+02,-3.252886480827845261e+00
7.279708978122606595e+02,-3.250348205905094989e+00
7.242090972771944735e+02,-3.247955580370019746e+00
7.203855377987194970e+02,-3.245707695151653471e+00
7.165016072198329766e+02,-3.243603641179033659e+00
7.125586933835327272e+02,-3.241642509381200021e+00
7.085581841328165638e+02,-3.239823390687187832e+00
7.045014673106816190e+02,-3.238145376026035915e+00
7.003899307601259352e+02,-3.236607556326777768e+00
6.962249623241465315e+02,-3.235209022518454436e+00
6.920079498457416776e+02,-3.233948865530101191e+00
6.877402811679083925e+02,-3.232826176290756415e+00
6.834233441336448323e+02,-3.231840045729456712e+00
6.790585265859480160e+02,-3.230989564775239131e+00
6.746472163678156448e+02,-3.230273824357141166e+00
6.701908013222457612e+02,-3.229691915404199865e+00
6.656906692922357252e+02,-3.229242928845452276e+00
6.611482081207828969e+02,-3.228925955609936338e+00
6.565648056508850914e+02,-3.228740086626688210e+00
6.519418497255396687e+02,-3.228684412824745387e+00
6.472807281877444439e+02,-3.228758025133145804e+00
6.425828288804973454e+02,-3.228960014480926066e+00
6.378495396467951650e+02,-3.229289471797123667e+00
6.330822483296362861e+02,-3.229745488010775212e+00
6.282823427720177278e+02,-3.230327154050918637e+00
6.234512108169371913e+02,-3.231033560846590991e+00
6.185902403073924916e+02,-3.231863799326829767e+00
6.137008190863809887e+02,-3.232816960420671126e+00
6.087843349969006113e+02,-3.233892135057153006e+00
6.038421758819486058e+02,-3.235088414165312898e+00
5.988757295845225599e+02,-3.236404888674186964e+00
5.938863839476205158e+02,-3.237840649512813584e+00
5.888755268142396062e+02,-3.239394787610229365e+00
5.838445460273776462e+02,-3.241066393895471354e+00
5.787948294300319958e+02,-3.242854559297577488e+00
5.737277648652002426e+02,-3.244758374745584373e+00
5.686447401758805427e+02,-3.246776931168528613e+00
5.635471432050699150e+02,-3.248909319495449033e+00
5.584363617957662882e+02,-3.251154630655382238e+00
5.533137837909666814e+02,-3.253511955577365278e+00
5.481807970336692506e+02,-3.255980385190434756e+00
5.430387893668714696e+02,-3.258559010423628166e+00
5.378891486335710397e+02,-3.261246922205983001e+00
5.327332626767653210e+02,-3.264043211466536309e+00
5.275725193394521284e+02,-3.266946969134326473e+00
5.224083064646288221e+02,-3.269957286138388763e+00
5.172420118952929897e+02,-3.273073253407761563e+00
5.120750234744426734e+02,-3.276293961871481031e+00
5.069087290450750061e+02,-3.279618502458585549e+00
5.017445164501872910e+02,-3.283045966098112167e+00
4.965837735327777978e+02,-3.286575443719097933e+00
4.914278881358442277e+02,-3.290206026250579896e+00
4.862782481023829746e+02,-3.293936804621595549e+00
4.811362412753933313e+02,-3.297766869761180608e+00
4.760032554978718622e+02,-3.301695312598374787e+00
4.708806786128159274e+02,-3.305721224062213803e+00
4.657698984632237966e+02,-3.309843695081734705e+00
4.606723028920927732e+02,-3.314061816585975428e+00
4.555892797424199330e+02,-3.318374679503973468e+00
4.505222168572043415e+02,-3.322781374764764095e+00
4.454725020794419379e+02,-3.327280993297387024e+00
4.404415232521311623e+02,-3.331872626030877527e+00
4.354306682182696022e+02,-3.336555363894274873e+00
4.304413248208546179e+02,-3.341328297816613890e+00
4.254748809028838537e+02,-3.346190518726932961e+00
4.205327243073550108e+02,-3.351141117554269577e+00
4.156162428772659041e+02,-3.356179185227659900e+00
4.107268244556133254e+02,-3.361303812676142311e+00
4.058658568853957149e+02,-3.366514090828753858e+00
4.010347280096101485e+02,-3.371809110614531146e+00
3.962348256712547254e+02,-3.377187962962511669e+00
3.914675377133265783e+02,-3.382649738801732475e+00
3.867342519788232948e+02,-3.388193529061231501e+00
3.820363563107428035e+02,-3.393818424670044465e+00
3.773752385520823509e+02,-3.399523516557210190e+00
3.727522865458398087e+02,-3.405307895651764394e+00
3.681688881350128213e+02,-3.411170652882746346e+00
3.636264311625984647e+02,-3.417110879179191318e+00
3.591263034715948379e+02,-3.423127665470137249e+00
3.546698929049993581e+02,-3.429220102684621629e+00
3.502585873058097832e+02,-3.435387281751680622e+00
3.458937745170231324e+02,-3.441628293600353494e+00
3.415768423816378458e+02,-3.447942229159674632e+00
3.373091787426510564e+02,-3.454328179358683304e+00
3.330921714430601810e+02,-3.460785235126416559e+00
3.289272083258634893e+02,-3.467312487391910558e+00
3.248156772340576595e+02,-3.473909027084203682e+00
3.207589660106410179e+02,-3.480573945132332536e+00
3.167584624986109816e+02,-3.487306332465333281e+00
3.128155545409648539e+02,-3.494105280012246073e+00
3.089316299807004498e+02,-3.500969878702104410e+00
3.051080766608154136e+02,-3.507899219463949336e+00
3.013462824243071054e+02,-3.514892393226814349e+00
2.976476351141733403e+02,-3.521948490919739605e+00
2.940135225734114215e+02,-3.529066603471760821e+00
2.904453326450195618e+02,-3.536245821811915047e+00
2.869444531719948941e+02,-3.543485236869240218e+00
2.835122719973348353e+02,-3.550783939572773384e+00
2.801501769640373709e+02,-3.558141020851552039e+00
2.768595559150998611e+02,-3.565555571634612786e+00
2.736417966935204618e+02,-3.573026682850992675e+00
2.704982871422960784e+02,-3.580553445429729642e+00
2.674304151044236164e+02,-3.588134950299861625e+00
2.644395684229028802e+02,-3.595770288390422564e+00
2.615271349407296384e+02,-3.603458550630452617e+00
2.586945025009017058e+02,-3.611198827948988832e+00
2.559430589464173522e+02,-3.618990211275066926e+00
2.532741921202733124e+02,-3.626831791537726613e+00
2.506892898654683108e+02,-3.634722659666001832e+00
2.481897400249987413e+02,-3.642661906588932297e+00
2.457769304418628167e+02,-3.650648623235554613e+00
2.434522489590585224e+02,-3.658681900534904941e+00
2.412170834195823659e+02,-3.666760829416022549e+00
2.390728216664325601e+02,-3.674884500807942711e+00
2.370208515426070335e+02,-3.683052005639702919e+00
2.350625608911032032e+02,-3.691262434840340667e+00
2.331993375549180314e+02,-3.699514879338893891e+00
2.314325693770497310e+02,-3.707808430064399641e+00
2.297636442004961168e+02,-3.716142177945893632e+00
2.281939498682538670e+02,-3.724515213912415135e+00
2.267248742233215921e+02,-3.732926628892999421e+00
2.253578051086957998e+02,-3.741375513816684872e+00
2.240941303673748735e+02,-3.749860959612510314e+00
2.229352378423569689e+02,-3.758382057209507465e+00
2.218825153766381391e+02,-3.766937897536720037e+00
2.209373508132170514e+02,-3.775527571523181081e+00
2.201011319950910092e+02,-3.784150170097930310e+00
2.193752467652574296e+02,-3.792804784190002998e+00
2.187610829667146390e+02,-3.801490504728436637e+00
2.182600284424592587e+02,-3.810206422642269608e+00
2.178734710354892741e+02,-3.818951628860538072e+00
2.176027985888022158e+02,-3.827725214312279967e+00
2.174493989453964673e+02,-3.836526269926530119e+00
2.174146599482683655e+02,-3.845353886632330020e+00
2.174999694404163506e+02,-3.854207155358713166e+00
2.177067152648375554e+02,-3.863085167034719269e+00
2.180362852645297380e+02,-3.871987012589384491e+00
2.184900672824902017e+02,-3.880911782951745437e+00
2.190694491617173298e+02,-3.889858569050840043e+00
2.197758187452080847e+02,-3.898826461815705358e+00
2.206105638759602812e+02,-3.907814552175377987e+00
2.215750723969713931e+02,-3.916821931058897199e+00
2.226707321512392355e+02,-3.925847689395296936e+00
2.238989309817605999e+02,-3.934890918113617353e+00
2.252610567315347225e+02,-3.943950708142893280e+00
2.267584972435573150e+02,-3.953026150412164430e+00
2.283926403608272153e+02,-3.962116335850466520e+00
2.301648739263414427e+02,-3.971220355386837930e+00
2.320765857830977552e+02,-3.980337299950312602e+00
2.341291637740941951e+02,-3.989466260469932912e+00
2.363239957423277815e+02,-3.998606327874731026e+00
2.386624695307959314e+02,-4.007756593093747099e+00
2.411459729824968008e+02,-4.016916147056018183e+00
2.437758939404278635e+02,-4.026084080690580436e+00
2.465536202475860819e+02,-4.035259484926471352e+00
2.494805397469700665e+02,-4.044441450692727535e+00
2.525580402815772345e+02,-4.053629068918387368e+00
2.557875096944044344e+02,-4.062821430532488343e+00
2.591703358284493106e+02,-4.072017626464067064e+00
2.627079065267101896e+02,-4.081216747642161025e+00
2.664016096321843747e+02,-4.090417884995806830e+00
2.702528329878695672e+02,-4.099620129454039308e+00
2.742629644367628430e+02,-4.108822571945901281e+00
2.784333918218623012e+02,-4.118024303400426689e+00
2.827655029861651315e+02,-4.127224414746653025e+00
2.872606857726695466e+02,-4.136421996913616006e+00
2.919203280243726795e+02,-4.145616140830355789e+00
2.967458175842724017e+02,-4.154805937425908091e+00
3.017385422953656189e+02,-4.163990477629309517e+00
3.068998900006504869e+02,-4.173168852369598447e+00
3.122312485431247069e+02,-4.182340152575811487e+00
3.177340057657861507e+02,-4.191503469176986130e+00
3.234095495116313259e+02,-4.200657893102158980e+00
3.292592676236582179e+02,-4.209802515280367530e+00
3.352845479448651531e+02,-4.218936426640649273e+00
3.414867783182490939e+02,-4.228058718112041703e+00
3.478673465868079120e+02,-4.237168480623581424e+00
3.544276405935389107e+02,-4.246264805104305040e+00
3.611690481814399618e+02,-4.255346782483251822e+00
3.680929571935088234e+02,-4.264413503689456597e+00
3.752007554727420029e+02,-4.273464059651959523e+00
3.824938308621381111e+02,-4.282497541299793653e+00
3.899735712046947356e+02,-4.291513039562000031e+00
3.976413643434091796e+02,-4.300509645367613487e+00
4.054985981212790307e+02,-4.309486449645672401e+00
4.135466603813021038e+02,-4.318442543325213379e+00
4.217869389664757591e+02,-4.327377017335273912e+00
4.302208217197977547e+02,-4.336288962604891495e+00
4.388496964842651096e+02,-4.345177470063103620e+00
4.476749511028770030e+02,-4.354041630638945115e+00
4.566979734186289761e+02,-4.362880535261457027e+00
4.659201512745200944e+02,-4.371693274859673295e+00
4.753428725135471495e+02,-4.380478940362633189e+00
4.849675249787080134e+02,-4.389236622699372425e+00
4.947954965130003870e+02,-4.397965412798929385e+00
5.048281749594218013e+02,-4.406664401590339786e+00
5.150669481609697868e+02,-4.415332680002642896e+00
